id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1270496403474481316,21,1270193990733660221,2024-08-06T21:39:07.27+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,
1270496405131366410,Default,,2024-08-06T21:39:07.665+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,"I would like to add this information: ""Covid 19 left most people at home and so with the extreme reduction in using cars a few things happened: Gas prices fell and the suddenly the air got that much cleaner!"", not becasue Donald did anything helpful."
1270504945988276246,Reply,1270496405131366410,2024-08-06T22:13:03.964+00:00,theacomband,John Green,1255805454693564478,assets\42d8c7997aeac568abebd5e957bd422c-E8A94.png,https://tenor.com/view/obi-wan-kenobi-of-course-gif-22884278
