id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1282459045206294560,Default,,2024-09-08T21:54:23.314+00:00,jericho7636,Jericho 🌴🥥,536653260799606804,assets\afaffe7f1697350c4bab4a51b55fe2a2-82AC2.png,I can’t add roles. I’m trying to find text events to volunteer for. This is what the roles channel shows:
1282460138086731809,Default,,2024-09-08T21:58:43.877+00:00,carb.on,Carolyn B [CA] • Lead Mod,568257600228032512,assets\28a90c77b5793d80eb62484a43c66748-D8837.png,Hello <@536653260799606804> I appreciate your frustration with not being able to get the text role. Can I suggest you swipe-away your Discord app to refresh it or power-cycle your mobile device and try again. I'll also look at this on our end.
1282471033395482654,Reply,1282459045206294560,2024-09-08T22:42:01.521+00:00,growth,Mlep [TX] • Lead Mod,276010165549924353,assets\8db27bf35eb7f0b046b8bf1514edce01-02FA5.png,Hi Jericho!  Are you able to see <#1266829704204386334> ?  You should be able to post directly in there that you're interested in joining text team.
1282480490728652851,Default,,2024-09-08T23:19:36.325+00:00,growth,Mlep [TX] • Lead Mod,276010165549924353,assets\8db27bf35eb7f0b046b8bf1514edce01-02FA5.png,Please make sure to do the training if you haven't already: [Text Team Training- often limited spots available](https://events.democrats.org/event/672393/?force_banner=true&share_context=event_details&share_medium=copy_link)
