id,type,ref_to,timestamp,author_name,author_nickname,author_id,author_avatar_url,content
1273840257259016296,21,1273839895718264894,2024-08-16T03:06:24.138+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,
1273840258265387009,Default,,2024-08-16T03:06:24.378+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,"I am curious if this is somehow distorted by thing like the real estate bust of 2007/8 ? Is there a cleaner more realistic view of this somewhere? Or, how does the campaign need to address this?"
1273846734795182111,Default,,2024-08-16T03:32:08.503+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,Also is it too soon to talk about the results of this plan? https://www.whitehouse.gov/briefing-room/statements-releases/2024/03/07/fact-sheet-president-biden-announces-plan-to-lower-housing-costs-for-working-families/
1273860578468823054,Default,,2024-08-16T04:27:09.092+00:00,Deleted User,Deleted User,456226577798135808,assets\3-FB033.png,daily mail https://www.allsides.com/news-source/daily-mail VS politco https://www.allsides.com/news-source/politico-media-bias
